Date,Search,Interest_MA4,is_fashion_week
2023-08-13,40.0,42.75,False
2023-08-20,40.0,41.25,False
2023-08-27,43.0,41.25,False
2023-09-03,41.0,41.0,False
2023-09-10,38.0,40.5,False
2023-09-17,39.0,40.25,False
2023-09-24,39.0,39.25,False
2023-10-01,40.0,39.0,False
2023-10-08,42.0,40.0,False
2023-10-15,44.0,41.25,False
2023-10-22,45.0,42.75,False
2023-10-29,45.0,44.0,False
2023-11-05,49.0,45.75,False
2023-11-12,55.0,48.5,False
2023-11-19,77.0,56.5,False
2023-11-26,66.0,61.75,False
2023-12-03,60.0,64.5,False
2023-12-10,64.0,66.75,False
2023-12-17,59.0,62.25,False
2023-12-24,60.0,60.75,False
2023-12-31,47.0,57.5,False
