Date,Search,Interest_MA4,is_fashion_week
2023-08-13,60.0,61.75,False
2023-08-20,60.0,61.5,False
2023-08-27,58.0,60.75,False
2023-09-03,57.0,58.75,False
2023-09-10,58.0,58.25,False
2023-09-17,56.0,57.25,False
2023-09-24,56.0,56.75,False
2023-10-01,55.0,56.25,False
2023-10-08,59.0,56.5,False
2023-10-15,58.0,57.0,False
2023-10-22,58.0,57.5,False
2023-10-29,53.0,57.0,False
2023-11-05,63.0,58.0,False
2023-11-12,62.0,59.0,False
2023-11-19,67.0,61.25,False
2023-11-26,70.0,65.5,False
2023-12-03,76.0,68.75,False
2023-12-10,72.0,71.25,False
2023-12-17,74.0,73.0,False
2023-12-24,67.0,72.25,False
2023-12-31,65.0,69.5,False
