Date,Search,Interest_MA4,is_fashion_week
2023-08-13,72.0,75.0,False
2023-08-20,73.0,74.5,False
2023-08-27,74.0,73.75,False
2023-09-03,72.0,72.75,False
2023-09-10,71.0,72.5,False
2023-09-17,78.0,73.75,False
2023-09-24,78.0,74.75,False
2023-10-01,77.0,76.0,False
2023-10-08,74.0,76.75,False
2023-10-15,73.0,75.5,False
2023-10-22,68.0,73.0,False
2023-10-29,73.0,72.0,False
2023-11-05,82.0,74.0,False
2023-11-12,79.0,75.5,False
2023-11-19,86.0,80.0,False
2023-11-26,85.0,83.0,False
2023-12-03,87.0,84.25,False
2023-12-10,89.0,86.75,False
2023-12-17,92.0,88.25,False
2023-12-24,100.0,92.0,False
2023-12-31,86.0,91.75,False
