Date,Search,Interest_MA4,is_fashion_week
2023-08-13,29.0,29.5,False
2023-08-20,28.0,29.0,False
2023-08-27,29.0,29.0,False
2023-09-03,28.0,28.5,False
2023-09-10,25.0,27.5,False
2023-09-17,28.0,27.5,False
2023-09-24,28.0,27.25,False
2023-10-01,28.0,27.25,False
2023-10-08,27.0,27.75,False
2023-10-15,33.0,29.0,False
2023-10-22,28.0,29.0,False
2023-10-29,26.0,28.5,False
2023-11-05,30.0,29.25,False
2023-11-12,35.0,29.75,False
2023-11-19,34.0,31.25,False
2023-11-26,32.0,32.75,False
2023-12-03,34.0,33.75,False
2023-12-10,34.0,33.5,False
2023-12-17,39.0,34.75,False
2023-12-24,41.0,37.0,False
2023-12-31,32.0,36.5,False
