Date,Search,Interest_MA4,is_fashion_week
2023-08-13,63.0,60.5,False
2023-08-20,61.0,61.25,False
2023-08-27,60.0,61.0,False
2023-09-03,56.0,60.0,False
2023-09-10,54.0,57.75,False
2023-09-17,57.0,56.75,False
2023-09-24,57.0,56.0,False
2023-10-01,57.0,56.25,False
2023-10-08,55.0,56.5,False
2023-10-15,55.0,56.0,False
2023-10-22,57.0,56.0,False
2023-10-29,55.0,55.5,False
2023-11-05,59.0,56.5,False
2023-11-12,61.0,58.0,False
2023-11-19,65.0,60.0,False
2023-11-26,65.0,62.5,False
2023-12-03,65.0,64.0,False
2023-12-10,69.0,66.0,False
2023-12-17,73.0,68.0,False
2023-12-24,87.0,73.5,False
2023-12-31,72.0,75.25,False
