Price,Close,High,Low,Open,Volume
Ticker,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L
Date,,,,,
2020-02-26,1749.1654052734375,1749.1654052734375,1683.2533774412668,1727.6940628735636,2536856
2020-02-27,1673.2669677734375,1722.7009963647745,1645.8036185560281,1687.7476428153443,3437637
2020-02-28,1646.802001953125,1673.3226349538677,1578.8926410478416,1603.3599843151862,3586992
2020-03-02,1658.7860107421875,1722.201369972849,1569.9046411118115,1716.708701063107,4209608
2020-03-03,1700.230712890625,1734.1853937941676,1664.537385750272,1686.2493736950487,2600335
2020-03-04,1701.728759765625,1717.7074335662412,1679.758083289778,1702.7274268781637,2172951
2020-03-05,1662.2816162109375,1727.6943202432692,1627.3282629112182,1710.716977211977,2240452
2020-03-06,1595.8699951171875,1642.079315711806,1567.9073168548089,1621.3360056775682,2540829
2020-03-09,1508.4866943359375,1539.4453752524644,1452.0620016977512,1498.0006895093718,2240892
2020-03-10,1518.473388671875,1586.3827542948197,1510.4840515397639,1517.974055101118,2764068
2020-03-11,1444.0726318359375,1548.9326777161405,1434.5852943515383,1544.9380093016566,3000852
2020-03-12,1303.7601318359375,1373.6668413177572,1291.276790857041,1365.6775030912636,3040577
2020-03-13,1384.6519775390625,1458.5533452548148,1308.8840824249653,1388.1473124985912,3089955
2020-03-16,1240.3446044921875,1300.7639672713963,1218.3739271179297,1274.2992877069496,3764041
2020-03-17,1219.871826171875,1301.2631923880092,1153.46046600779,1277.2951827047305,2537300
2020-03-18,1101.52978515625,1203.393826938605,1095.0384491603156,1188.413820794141,4010897
2020-03-19,1136.982666015625,1185.4180277211653,1015.6445949388586,1083.5539680517813,3326763
2020-03-20,1157.4552001953125,1214.8785599979271,1125.4978521312487,1188.9132146958752,4734407
2020-03-23,1083.5538330078125,1128.993187295237,1069.5724932270666,1080.058498062626,3827999
2020-03-24,1248.333984375,1248.333984375,1106.0239101562502,1132.4885906250001,3501192
2020-03-25,1352.6947021484375,1450.564086283208,1273.3006609370675,1288.2806687127977,3143808
2020-03-26,1392.1419677734375,1392.1419677734375,1281.789250815787,1298.2672583253004,1964560
2020-03-27,1323.7332763671875,1374.6652998260531,1293.7732625678545,1353.6932901665202,2531462
2020-03-30,1308.2537841796875,1374.665140399496,1252.827765078945,1309.2524511905117,1564363
2020-03-31,1322.734619140625,1374.6653101148133,1256.323254721711,1313.746614933554,1850164
2020-04-01,1233.353759765625,1298.2671155427631,1207.3884174547698,1284.2857773753794,2129382
2020-04-02,1246.3365478515625,1281.789230102148,1218.8732024461794,1232.3552083724585,2029414
2020-04-03,1248.333984375,1280.2913343750001,1232.85464296875,1244.3393156250002,1685642
2020-04-06,1328.22705078125,1340.2110542469454,1280.291036918468,1280.291036918468,2367159
2020-04-07,1392.641357421875,1443.054056254883,1358.686673913561,1368.6733455336534,1722235
2020-04-08,1427.095458984375,1430.0914606477431,1365.178091274766,1378.1607651493614,1709038
2020-04-09,1461.54931640625,1496.502665278282,1426.595967534218,1443.0739748596045,1808775
2020-04-14,1435.084716796875,1481.5227399917635,1434.5853832141343,1470.0380675887266,2115285
2020-04-15,1398.63330078125,1470.0379998214923,1393.6399651840302,1420.104643849295,2345809
2020-04-16,1398.134033203125,1427.594714617048,1376.1633555385044,1407.6213712855747,2361298
2020-04-17,1469.53857421875,1492.0085829988532,1441.5758966257326,1457.0552360075815,1754264
2020-04-20,1452.0621337890625,1493.007489693706,1437.5814591398594,1480.0248158702825,688017
2020-04-21,1387.148681640625,1431.5893701453103,1386.1500144832164,1422.6013657286323,1415187
2020-04-22,1347.2017822265625,1397.6344656976087,1341.709113729716,1391.1431302013355,2325245
2020-04-23,1337.714599609375,1366.1766123670213,1314.2459224232457,1352.6946063239257,2924197
2020-04-24,1289.2791748046875,1319.2391866126973,1258.3204959364107,1298.2671783470903,2123651
2020-04-27,1345.7041015625,1367.1754471532931,1305.757412091257,1311.7494155119434,1809216
2020-04-28,1392.641357421875,1406.6226976900043,1346.2033343884457,1346.2033343884457,2340476
2020-04-29,1440.0780029296875,1449.56534067437,1372.6679715858916,1394.638648468314,1267415
2020-04-30,1388.1470947265625,1484.5184577777231,1371.669089645276,1451.56244761515,2283022
2020-05-01,1374.665283203125,1374.665283203125,1347.7012711097836,1360.1846100418861,907267
