Price,Close,High,Low,Open,Volume
Ticker,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA
Date,,,,,
2020-04-16,310.87646484375,315.7736076666592,308.06517696284084,311.4205948991404,698898
2020-04-17,324.6609191894531,329.46734072173837,323.8900706897771,326.4746673413495,1230602
2020-04-20,326.8827819824219,330.37422514368,319.6277891476391,330.3288925087031,688269
2020-04-21,317.406005859375,323.5274074009487,316.5444642017995,320.44404030772193,661016
2020-04-22,320.53472900390625,321.62296154699413,315.41086712279196,320.1266245029939,461394
2020-04-23,316.18170166015625,324.66098143097463,313.3250533083848,324.66098143097463,457675
2020-04-24,309.1080322265625,315.8188948079649,309.1080322265625,311.9646800113135,487270
2020-04-27,318.2674865722656,318.2674865722656,313.91447414866894,314.95737386166746,416668
2020-04-28,323.7541198730469,326.97351251582745,315.9096628398157,317.9047696622407,537054
2020-04-29,326.2933654785156,326.2933654785156,317.4513409611438,323.30069132749435,542481
2020-04-30,319.6278076171875,329.059293312279,318.67557314723706,327.92570061634007,826049
2020-05-04,307.0222473144531,313.5970852210815,301.94377396843726,312.871596936109,935408
2020-05-05,310.6044616699219,311.69272194893585,305.43526685801845,310.15102449960085,523195
2020-05-06,305.0724792480469,311.96472879134876,304.4376839052877,310.64975011428294,451644
2020-05-07,313.370361328125,315.09344440785515,306.9769094395805,307.65706507349387,459323
2020-05-08,319.4464416503906,321.3962156739591,316.5444330974483,317.40597467036685,388988
2020-05-11,316.408447265625,322.8472605246942,313.68782428367535,321.9403861973776,340324
2020-05-12,314.5493469238281,317.9047651264164,314.2772680367384,314.45865396146485,355695
2020-05-13,303.8482360839844,312.10079810053713,302.1705406980264,311.5113353155566,619814
2020-05-14,300.1753845214844,302.17051899338037,294.0993158189338,299.35920321047473,727899
2020-05-15,299.4952392578125,304.30166200457603,297.1827208500618,302.669299325647,608567
2020-05-18,317.4513244628906,318.7663032135303,303.39477339657566,304.8457777514455,768348
2020-05-19,324.20751953125,325.9759352534801,317.36063053866366,321.9403340799825,933641
2020-05-20,328.0617370605469,328.0617370605469,319.8545367406075,322.5297989861881,515787
2020-05-21,326.3387145996094,328.46987468885476,322.0310617774437,323.3460128756882,417304
2020-05-22,322.2123718261719,324.4795571828874,318.3128240828621,320.1265723682346,449902
2020-05-25,328.2430725097656,328.33373777402124,319.9451528360033,324.3888578085141,344725
2020-05-26,331.3717956542969,336.9037332837123,329.60340773771105,331.00905154388965,571246
2020-05-27,339.034912109375,340.53124894645583,329.3313474739484,333.63899975755874,755724
2020-05-28,350.7789001464844,351.2323372085536,339.48833390632274,342.3449818622382,744833
2020-05-29,340.07781982421875,350.0534358723958,340.07781982421875,350.0534358723958,1158588
2020-06-01,343.6145935058594,347.8769128777431,340.48589444299273,347.65019435105995,591268
2020-06-02,349.1012268066406,350.6882566223016,344.702881496688,347.87694112800995,885105
2020-06-03,356.8096008300781,357.44439605044454,347.83152572575983,351.8671262595433,929648
2020-06-04,353.7261962890625,358.98608214883495,349.96267468524843,355.494611677596,880766
2020-06-05,366.6038513183594,367.46539277512403,355.4946437026515,355.8573878039626,1094237
2020-06-08,359.21282958984375,363.88322557929274,357.76182552281864,363.65650705868256,801805
2020-06-09,358.48736572265625,362.1602228947057,354.72384326969086,360.21044886973374,831921
2020-06-10,361.2986755371094,363.9739654958126,359.6663130482898,360.3011083825622,603868
2020-06-11,340.16851806640625,354.27040081077797,340.16851806640625,353.680938115706,894020
