Price,Close,High,Low,Open,Volume
Ticker,PVH,PVH,PVH,PVH,PVH
Date,,,,,
2020-01-02,104.41593170166016,105.46653854471178,103.62302929451256,105.00070450511575,835400
2020-01-03,102.37418365478516,103.91043609574376,101.93808247997816,102.65169983448097,642000
2020-01-06,104.7033462524414,104.77272529756722,101.06588798616882,101.47224880426322,684100
2020-01-07,104.71326446533203,105.85306959714167,103.76177713388851,104.70335101222088,549700
2020-01-08,105.28811645507812,107.1018850376613,104.67361095454397,105.77376975935186,631900
2020-01-09,102.38410186767578,106.44774803447602,99.44043392436282,105.59537255049486,1921000
2020-01-10,99.58908081054688,102.5129211235865,99.52960766846915,102.35433616037555,930700
2020-01-13,99.36114501953125,100.35227863568618,98.8655782114538,99.73777307144034,657700
2020-01-14,99.01425170898438,100.37209995023935,98.93495920331634,99.12327701384056,792200
2020-01-15,97.8645248413086,99.05388964117259,97.3194059245679,98.33035882079082,741700
2020-01-16,98.50874328613281,99.8864180409736,98.16184812515624,98.63758789971057,603200
2020-01-17,100.05491638183594,100.08465673649961,98.51866410778882,99.09352330998614,717000
2020-01-21,97.89424896240234,99.72785192114291,97.88434307221598,99.53953414312674,840400
2020-01-22,97.21038055419922,98.60787492982352,97.18064775753152,98.23124690245113,471200
2020-01-23,96.03092956542969,96.62560818624351,94.2468861412393,95.96155051903055,569400
2020-01-24,94.10812377929688,96.60578445985892,93.22601556006029,96.28862203902946,556200
2020-01-27,90.60942077636719,92.4132834045028,90.43101644779341,91.62038115886806,997900
2020-01-28,89.40023803710938,91.6501153006276,89.2614799530398,91.43206472230442,895300
2020-01-29,89.11282348632812,90.94641909037107,88.95423848445999,89.99493176440959,851400
2020-01-30,90.58961486816406,90.74819231610829,87.59638708506621,88.05230764531136,719500
2020-01-31,86.3971176147461,90.36165217615786,85.90155079456962,90.25262687077907,931600
2020-02-03,85.65373992919922,87.90361680620903,85.49516252968262,86.82327755240438,1042400
2020-02-04,86.37728881835938,89.19210441934611,86.25835007230056,87.63602507671641,1177400
2020-02-05,89.20201110839844,90.39136823181114,87.96309428744846,88.101852366455,2265600
2020-02-06,88.09192657470703,90.19313193093132,87.82432390603674,89.8264098810711,951000
2020-02-07,85.68350219726562,88.09195730238889,85.5150112892662,87.09091774656896,883900
2020-02-10,84.61308288574219,86.0304043154679,84.34547256419799,85.1681153130195,1145400
2020-02-11,85.39606475830078,86.21869980451022,84.35537157360729,85.16810072941848,753600
2020-02-12,89.09297943115234,91.11489244528836,87.43778849193602,87.92344173361525,1486500
2020-02-13,88.48838806152344,88.87492947961059,87.34858314794056,87.82433050345041,901000
2020-02-14,88.57759094238281,88.95421889626047,87.48733819899171,88.45865221717267,863400
2020-02-18,85.5843734741211,88.30999051190679,84.95996211133047,87.26930490725574,1154800
2020-02-19,85.3663330078125,86.15924290101366,85.09873026686287,85.65376265505418,947100
2020-02-20,86.10967254638672,87.32877003309089,85.24739127306377,85.24739127306377,812500
2020-02-21,83.91926574707031,85.31676751373857,83.3245872011096,85.13836319377555,798000
2020-02-24,80.5097885131836,81.66941305152923,78.80503745078681,79.68714578116081,1162600
2020-02-25,76.27764129638672,81.30268836882902,75.78207449412713,81.16393026913629,1255600
2020-02-26,73.3835220336914,77.56610643040132,72.69963752888155,76.77319664042618,1389000
2020-02-27,72.41221618652344,75.84153743046504,69.47846172745922,71.40126327254315,1697800
2020-02-28,73.4529037475586,74.13678827726827,69.67668756020196,69.67668756020196,1834300
2020-03-02,73.92864227294922,74.37465687376232,71.29223116147494,74.13678695704432,1294300
2020-03-03,71.29222869873047,75.82170822068584,70.05331189773887,73.56192518555685,1167300
2020-03-04,73.13572692871094,73.2249252958459,70.68762647404739,71.94636243468267,1045600
2020-03-05,69.22074890136719,71.34178120777882,68.34855428357208,70.62816399242497,1307600
2020-03-06,68.56661224365234,69.94428713160413,66.72310342520282,67.39707447239671,1371500
2020-03-09,60.9547119140625,64.02722433559232,59.81490684559614,63.2937876428591,1518800
2020-03-10,63.026180267333984,64.70119454383847,60.37985182054363,63.29378676965262,1319100
2020-03-11,56.12789535522461,61.162851945175944,55.85037538350518,61.14302881999066,1393100
2020-03-12,43.85765075683594,52.56971381458659,43.62969053994028,52.56971381458659,2822900
2020-03-13,49.89365768432617,49.89365768432617,42.39077782141071,46.5039793423644,1918500
2020-03-16,40.388702392578125,45.056941688089324,39.952604881233526,43.30263440653487,1442200
2020-03-17,37.09813690185547,43.461213819818006,35.9583315666549,40.95364661942704,2230500
2020-03-18,32.95518112182617,35.85920189608403,29.149229225995374,35.32398902459063,1793800
2020-03-19,33.63786315917969,35.23541034092817,29.281808402536715,31.812091166267763,1835100
2020-03-20,31.325883865356445,35.215574333477875,31.13735251528423,34.32253209239897,2139300
2020-03-23,28.82537078857422,32.08993184797136,28.180397277089103,31.27627278185781,1573200
2020-03-24,35.24535369873047,35.62241653316209,30.770225568107026,31.19690103688985,1338900
2020-03-25,37.17034149169922,39.19456820090278,34.332455694811934,36.237611357944786,2013800
2020-03-26,38.72820281982422,42.667506362715855,35.731554244311745,37.31918465916099,2979100
2020-03-27,37.7061653137207,38.84727446229494,33.776786889475744,36.5849019695356,1890200
2020-03-30,37.924461364746094,38.30152025264987,33.87600854245495,37.72600712704951,1550500
2020-03-31,37.34894561767578,39.948685235425195,37.01157453863961,37.6565498849499,1444900
2020-04-01,32.37769317626953,35.59263811316708,31.573955049444876,35.056816480484514,2372000
2020-04-02,31.62356948852539,35.28503749067916,30.303853646055913,34.72936626772339,3786300
2020-04-03,30.750370025634766,31.48464775873678,28.795603704779406,30.601530277084372,2238300
2020-04-06,39.40294647216797,40.107455577324394,32.79444424244017,33.032590137879275,3774700
2020-04-07,46.3686637878418,48.90887016784091,43.3422484109572,43.3422484109572,3517500
2020-04-08,47.519691467285156,48.32342953029266,46.36866128241035,47.21209095511704,1972200
2020-04-09,49.127159118652344,52.58025312886088,48.21427489391207,49.61337182805523,2631800
2020-04-13,45.70384979248047,49.127170192084506,43.90784396480706,48.99817812160022,1461400
2020-04-14,47.58915328979492,48.01582866152766,45.783226556731016,47.25178215366208,1277500
2020-04-15,42.00269317626953,45.15810095121541,40.792125382004194,44.48336240373074,1884200
2020-04-16,39.73039245605469,42.151523845034966,39.56170500915185,41.7843859220585,1340200
2020-04-17,44.5329704284668,45.346629548161026,42.588123078397224,42.588123078397224,1823100
2020-04-20,40.56389236450195,43.679611394305134,40.305900720836874,42.74688140114614,1942700
2020-04-21,39.025882720947266,39.49224587355336,38.0038446186315,38.30152411257584,1494200
2020-04-22,38.886962890625,40.92111434234371,38.857196076178454,40.583743232882085,1451000
2020-04-23,39.39301681518555,40.78218891387435,38.47020782385381,38.69842887324126,1484300
2020-04-24,41.040184020996094,42.23090576687646,39.49224537283161,39.82961647107771,2371600
2020-04-27,47.2716178894043,47.757830576356646,41.73476781735755,41.83399304235205,2198900
2020-04-28,50.228580474853516,53.076390964018586,47.31131534775778,51.59791070337609,2985600
2020-04-29,53.532833099365234,56.25164396608448,52.56041139055906,53.16569517930172,3059800
2020-04-30,48.84932327270508,52.352025956546996,48.680639632896124,51.67728761211147,2212300
2020-05-01,44.324588775634766,47.182320323659376,43.7093839665101,46.656419743697995,1910500
2020-05-04,44.08644485473633,45.34662502043769,41.447013484467355,42.74688525819083,1310900
2020-05-05,43.92768096923828,47.212087629057265,43.62007669354044,45.30693213491575,1546900
2020-05-06,42.1713752746582,45.257328282741774,41.05011176632286,44.33451906215085,1478800
2020-05-07,42.60797119140625,44.95964822865491,42.5583585663387,42.76673386274281,1391500
2020-05-08,45.664154052734375,45.743533490077304,43.4315520189089,44.245211123975935,1290900
2020-05-11,43.19340133666992,44.622268902065464,41.58592911079991,44.443660456391015,2070500
2020-05-12,41.8240852355957,44.94972623191937,41.794314630540576,44.076529592586645,1262400
2020-05-13,39.214412689208984,40.91118923323625,37.83516144750728,40.91118923323625,1801500
2020-05-14,40.911190032958984,40.921114828025765,36.05900239017179,37.70616634763412,1739500
2020-05-15,39.899070739746094,41.804226091898045,39.055644974518216,39.82961232544261,1619800
2020-05-18,44.13605880737305,45.21763055489483,42.60796591909453,43.03464125523983,1981100
2020-05-19,41.32795715332031,44.11622736815668,41.06996539456304,43.60024763584356,1569900
2020-05-20,41.665313720703125,43.24301918689541,41.4569346703003,42.02252683882205,1707900
2020-05-21,43.96738052368164,44.552818583123866,40.19676046072455,41.84392459293818,2129600
2020-05-22,43.808616638183594,44.850496875034956,42.92549528284045,44.15590878873387,1276300
2020-05-26,49.444698333740234,49.9011405398365,47.13271291491243,47.38077982499092,2172800
2020-05-27,53.43359375,54.88230691617695,51.191071268843,52.37186801878503,2647600
2020-05-28,49.176788330078125,53.780909829546125,48.65088387775725,53.552688713905354,1946400
2020-05-29,45.1183967590332,48.06542815863781,44.57264669873654,48.06542815863781,7481900
2020-06-01,47.251773834228516,48.68064135225162,45.04894271927597,45.14816794793875,1588900
2020-06-02,49.22639083862305,49.78205821110557,47.489922729214975,48.22419855290977,1289700
2020-06-03,54.58464050292969,55.00139487462858,50.79417847010937,51.02239957012518,2112800
2020-06-04,56.6882438659668,57.03553598014052,52.163502660902566,54.10834607067573,2191800
2020-06-05,62.26478576660156,63.941720267943296,61.17329302819936,62.35408999321267,2233200
2020-06-08,68.92290496826172,69.27019710602215,63.10821636324123,63.872266636715025,2913500
2020-06-09,63.08837127685547,65.93617423850071,61.332057297244084,65.5392732834341,2169700
2020-06-10,59.14907455444336,62.096110652940745,58.59340331404366,61.90757737904051,1902100
2020-06-11,52.31234359741211,55.50744236041452,51.8162098494403,53.383990524727174,2609500
2020-06-12,49.22639083862305,54.45564097089307,45.812988246744276,53.58244451887756,5811300
2020-06-15,49.78205871582031,49.9408251497965,46.517501513787536,47.12278529512131,2274400
2020-06-16,52.16350555419922,54.03889064515759,50.24842885221942,53.75113214305277,2462100
2020-06-17,49.206539154052734,52.15357446166376,49.1966181458155,51.607824378624954,1723900
2020-06-18,49.33554458618164,50.4369621899263,47.658609977337825,48.38296484619684,1209100
2020-06-19,46.48773193359375,50.42703521075462,46.457965119170936,50.13927672066675,3084000
2020-06-22,47.13270568847656,47.966210529954466,45.267241750845045,46.30912185639241,1674100
2020-06-23,48.81956481933594,49.25616118405019,46.58696280429192,48.42265628035908,1710500
2020-06-24,47.23193359375,47.817371596284474,46.348816084970935,47.33116261929839,2095600
2020-06-25,46.51749801635742,47.15254856371523,45.287084741951794,46.06105212339414,1686700
2020-06-26,44.314666748046875,46.715956085286926,43.85822460289551,45.93206384565731,2571600
2020-06-29,48.293670654296875,48.55166239477201,44.84057926139233,45.19779626500334,2160300
2020-06-30,47.6784553527832,48.51196025200082,46.66634199050464,48.21428074196603,1126300
2020-07-01,46.32897186279297,49.86144580380429,46.01144654058975,47.51969371365524,1471400
2020-07-02,47.09300994873047,48.908861109676835,46.21981736108825,47.96620632157243,1507300
2020-07-06,46.140438079833984,48.36311891303875,45.14817059424616,48.36311891303875,1686200
2020-07-07,44.27497100830078,45.40615525604619,43.818528905736805,45.23747161235073,1354300
2020-07-08,44.761192321777344,45.07871765294859,43.54070362036278,43.947533187500966,1395300
2020-07-09,42.18128967285156,44.40397053377317,41.44701384407218,44.394049524281606,1751500
2020-07-10,44.026912689208984,44.24521277414443,41.89353960399642,42.320214978079036,1040000
2020-07-13,45.03900909423828,46.50756414465875,42.79648681344462,44.384112871953484,1578800
2020-07-14,46.15034866333008,46.87470709514471,43.97728472348382,44.94970618545517,1305900
2020-07-15,50.38734436035156,50.91324872934399,48.02575034563184,48.59134253938575,2363400
2020-07-16,50.86363220214844,52.17342883133876,48.859255111497156,49.32561827922679,1822700
2020-07-17,48.84932327270508,51.37960436623733,48.789785866490305,50.972774886769,972600
2020-07-20,46.97394943237305,48.82948882784862,46.90449100156705,48.640959342118144,1284100
2020-07-21,48.640953063964844,49.315695263448006,47.64868556886609,47.658606578329035,1111500
2020-07-22,49.057708740234375,49.59353415223366,47.47008209564446,47.718148995436664,1146000
2020-07-23,50.50642776489258,51.47884966284521,48.12498375568551,48.62111760883691,1297800
2020-07-24,49.69276809692383,50.81402786951113,49.4248553644328,50.35758563720829,787100
2020-07-27,49.732444763183594,49.81182797804136,48.283735158829565,49.285923642608715,922200
2020-07-28,50.31788635253906,51.300232888632145,49.45461464731806,49.45461464731806,1195000
2020-07-29,51.75666809082031,52.173422372424355,50.71478806460989,50.982700720241105,938100
2020-07-30,49.7919807434082,50.63540655843353,49.06762596204765,50.49648972162464,1075400
2020-07-31,48.28374099731445,50.21866356364367,47.539540301434016,49.78206339953218,849800
2020-08-03,48.84932327270508,49.305765364752524,47.30138477791843,48.492106405815875,1045600
2020-08-04,47.351009368896484,49.36531131270349,46.844950791506314,48.28373951645433,1292100
2020-08-05,50.78425598144531,51.23077715769962,48.25397436293823,48.25397436293823,1273300
2020-08-06,50.25835037231445,51.409380520522475,49.81182924042338,51.38953471630508,997400
2020-08-07,51.40938186645508,51.42922767119205,48.89894245263144,50.21866007863836,812000
2020-08-10,53.61220932006836,53.77097196127582,51.58798659097323,52.044428711294685,1930900
2020-08-11,53.78089141845703,56.410397639085545,53.66182039566771,55.6165845118241,1654800
2020-08-12,53.126007080078125,54.66402107025557,51.687218333705516,54.66402107025557,989300
2020-08-13,53.19546890258789,53.423690006063865,52.07420540707493,53.01686042418049,964900
2020-08-14,54.93193054199219,55.566981149497266,52.540565968930764,52.610024392551615,945700
2020-08-17,54.23734664916992,54.703713630581746,52.748945255081615,54.644176212146036,752200
2020-08-18,51.101783752441406,53.80075295995107,50.863637851990276,53.74121553853812,1081700
2020-08-19,50.64533615112305,52.59017962111626,50.38734447100542,51.310153586041025,890300
2020-08-20,49.7919807434082,51.58798618335143,49.76221393129199,50.20873125383486,820300
2020-08-21,49.742374420166016,50.30796663311652,49.21647003332402,49.88129127454679,616200
2020-08-24,53.24507522583008,53.2847668352675,49.57368462727344,49.57368462727344,1534300
2020-08-25,53.7412109375,54.644174266352444,52.58025970834701,54.078582059554776,905900
2020-08-26,52.610023498535156,54.227420589364925,52.590177694237845,53.870203682413546,825400
2020-08-27,54.624332427978516,55.20977048273188,53.215314206314844,53.215314206314844,955900
2020-08-28,56.79739761352539,56.89662285686668,54.376262309913784,54.89224190272937,956300
2020-08-31,55.32884216308594,56.688251560689146,54.99147101272319,56.34095561417418,1105400
2020-09-01,57.204227447509766,57.22406946811481,53.70152031945368,55.041083822319465,1560200
2020-09-02,59.04983901977539,60.13141077842483,57.7896625881859,58.127033699650866,2405400
2020-09-03,60.9748420715332,64.2096326385145,60.35963724668652,61.17329633976771,3319600
2020-09-04,62.929603576660156,63.43566212574332,60.488626414024175,62.244940358418404,1785500
2020-09-08,65.52934265136719,67.28565268933384,61.24274761303522,61.36181864598892,2063900
2020-09-09,64.52715301513672,65.64842011262753,63.33643506725983,65.37057885908285,1128500
2020-09-10,66.53153228759766,67.50395010148117,65.0927400134238,65.0927400134238,1408500
2020-09-11,66.55137634277344,67.22611849916034,65.56903370508066,66.92843524148387,1182400
2020-09-14,70.84790802001953,71.39365065674626,67.14674654804655,67.27574618085909,1559800
2020-09-15,70.38153076171875,71.63178987252358,68.46645427413351,71.26464818947775,1492000
2020-09-16,71.52264404296875,73.03088732941256,70.36169287145604,71.16542713321094,1516000
2020-09-17,69.96479797363281,71.70126645674671,68.74430536595311,70.28232333630042,1080500
2020-09-18,67.95047760009766,70.6494386768849,66.80936853038847,69.4686455715404,2609300
2020-09-21,64.17986297607422,65.95602273092196,63.157828650024484,65.68810626326989,1450900
2020-09-22,63.86233139038086,65.3507325118402,62.91967658974998,64.34854030367903,1402700
2020-09-23,61.599971771240234,65.7575676882631,61.47097592894109,64.99352500015362,958000
2020-09-24,61.40151596069336,62.09610399036731,59.21852663251818,61.32213274121051,1213100
2020-09-25,61.024452209472656,61.49081915306927,60.409247409655976,60.92522697199261,952100
2020-09-28,61.411441802978516,62.85023059512099,61.212987523855325,62.5327052626041,1338500
2020-09-29,58.23617935180664,61.21298191005227,58.1369541139452,61.05421925835385,1134300
2020-09-30,59.1788330078125,60.6771590503331,58.52393661017837,58.52393661017837,1708900
2020-10-01,60.121490478515625,60.93514955956209,59.09945612224512,59.635277717792604,1255800
2020-10-02,61.6396598815918,61.75873471435675,57.88888970910393,58.11711079410289,1117300
2020-10-05,63.296756744384766,63.84249943070255,61.71905096859769,62.4037143108446,934400
2020-10-06,61.16337585449219,64.81492102059924,60.8756173345347,64.17987034565898,883800
2020-10-07,63.94172668457031,64.32871044365264,61.63966236593605,62.016725114488274,1181600
2020-10-08,67.08721160888672,67.13682801598749,64.01118362865999,64.36840056266318,969200
2020-10-09,65.61864471435547,67.95047931268805,65.03321054398258,67.5734128310513,1113100
2020-10-12,65.08280181884766,65.98576860192821,64.61644259538183,65.98576860192821,754100
2020-10-13,62.05641174316406,65.68810693759295,61.59004479649359,64.44777253491635,1555700
2020-10-14,61.72896957397461,63.286829481050916,61.401523217906686,62.06634072625104,730700
2020-10-15,63.366207122802734,63.465432364934884,60.14133754590319,60.71685076363031,1042700
2020-10-16,61.67934799194336,64.13024615665073,61.60988956937271,63.713495621226855,1145400
2020-10-19,61.57019805908203,63.83257054922697,61.51066443118358,62.364011307729314,1165800
2020-10-20,61.1137580871582,63.564656342923314,60.74662015633028,62.076258814539806,821200
2020-10-21,60.9450798034668,62.304489266354516,60.17111221525397,60.81608772889856,848400
2020-10-22,64.47755432128906,64.55692997866782,61.14353067333952,61.14353067333952,912200
2020-10-23,64.4378662109375,65.37059269166159,63.2769110453365,65.37059269166159,943800
2020-10-26,61.79841613769531,64.06078473304062,60.53823601049157,64.05086750913819,1067300
2020-10-27,60.51839828491211,62.90976287941018,60.45886087047473,61.65950367262682,669900
2020-10-28,58.05757141113281,59.82381018531483,57.918654562812925,58.543784165452635,986300
2020-10-29,60.64739227294922,61.27252189628155,57.12484318817877,58.00796071190203,2277700
2020-10-30,57.83927536010742,60.825998966526925,56.90654145731576,60.716848932353415,1450300
2020-11-02,59.307830810546875,60.81607791261449,58.216334254803094,58.871234459369504,1750400
2020-11-03,62.7113151550293,63.41582426592565,60.06195860693651,60.290179708274735,1413800
2020-11-04,60.60770797729492,62.66170164553364,60.04211195215618,61.738892457171254,983700
2020-11-05,61.95718002319336,62.22509269673485,60.32986196334139,61.05421676875354,1188300
2020-11-06,58.64301300048828,62.50293710157395,58.36517928681031,61.490823706489316,1371000
2020-11-09,70.292236328125,72.67368018987047,65.63850622160219,65.64843101776316,2402400
2020-11-10,71.34403991699219,72.79274966317902,70.15331428875041,70.74868088807169,1219500
2020-11-11,67.11698913574219,72.37601117084097,66.51170521044358,72.32639475582225,1640600
2020-11-12,64.86454010009766,67.37497608568404,63.70358117650744,66.73992538460296,1145000
2020-11-13,69.54801940917969,70.14338591386264,66.07508346039384,66.10485784194765,779500
2020-11-16,74.93605041503906,75.2436585377699,71.86994697686157,73.4278069015514,1588300
2020-11-17,78.3296127319336,78.83566379578457,73.24919950767651,73.71556652645812,1457600
2020-11-18,78.06168365478516,80.50266083532067,77.87315797464647,78.88526750983424,989200
2020-11-19,78.17082977294922,79.69892257928613,75.46194382975196,76.56336132282337,1104500
2020-11-20,76.16645812988281,78.3891352892585,74.51929038748084,77.93269313146531,1065700
2020-11-23,80.47288513183594,80.7705683818672,77.06940762562301,78.02198342716372,1111800
2020-11-24,85.71207427978516,86.72419149148617,82.18952877145615,85.04725679136264,1496100
2020-11-25,84.06490325927734,84.27327852446109,82.1895183022235,83.91606162117462,1130700
2020-11-27,83.22148895263672,84.36259067217583,82.49713025089682,84.34274865052872,633700
2020-11-30,78.8753433227539,84.10459741098674,78.83565171336613,83.91606415899493,1388100
2020-12-01,81.16749572753906,83.4199399323521,79.90731158923646,81.71323838559974,1957600
2020-12-02,82.64596557617188,83.44969987330816,78.83565422782071,79.91722979953313,1613900
2020-12-03,87.4584732055664,90.24674297965085,81.86208406426003,82.69558528639425,2393300
2020-12-04,90.8222427368164,91.04054279729466,86.90278915408479,88.05381551333349,2048100
2020-12-07,91.54659271240234,91.96334320472964,89.02623260055712,90.13756724676324,1069200
2020-12-08,90.97109985351562,92.06259277121728,89.62161522313491,89.7406900683102,1264000
2020-12-09,92.93578338623047,93.75935970826004,89.82005628028463,91.40769043402032,1241000
2020-12-10,93.90821075439453,95.34699583350401,92.4098844678009,93.58076060963671,1197500
2020-12-11,93.60060119628906,95.9522704796028,92.23126711192843,95.54544471467878,909200
2020-12-14,92.87623596191406,95.60497157151859,92.62816908831365,95.25767946255806,1167700
2020-12-15,94.79131317138672,94.85084679892626,91.52675218423126,93.03500302536825,635600
2020-12-16,93.63036346435547,95.26760638069172,92.19157859356321,94.30510567840433,977800
2020-12-17,95.65460205078125,96.36903596314944,92.59841590138453,93.91813368004237,892200
2020-12-18,94.5234146118164,96.70640032481312,93.719672700154,95.00962362081637,1447700
2020-12-21,93.90821075439453,95.01955325914766,90.96117459237713,92.93579268683682,901400
